,Genre,Language,Nudity,Rating,Sex,Title,Violence
4765,Comedy,Heavy,Heavy,R,Medium,The Anniversary Party,Light
4766,Drama,Medium,Medium,PG-13,Light,Songcatcher,Light
4767,Drama,Heavy,Medium,Not Rated,Medium,The King Is Alive,Light
4768,Drama,Heavy,Medium,R,Medium,Nora,Light
4769,Documentary,Medium,Light,R,Light,Startup.Com,None
4770,Drama,Light,None,R,Medium,The Man Who Cried,Light
4771,Musical,None,Light,PG-13,Medium,Moulin Rouge,Light
4772,Drama,Heavy,Light,R,Light,Angel Eyes,Medium
4773,War Movie,Heavy,Light,PG-13,Light,Pearl Harbor,Medium
4774,Comedy,Heavy,Medium,R,Heavy,One Night At Mccool’S,Heavy
4775,Drama,Heavy,Medium,R,Medium,Bread And Roses,Medium
4776,Thriller,Light,None,PG-13,Light,Brigham City,Medium
4777,Comedy,Heavy,Medium,R,Medium,Town And Country,Light
4778,Horror,Heavy,Medium,R,Light,The Forsaken,Heavy
4779,Drama,Heavy,Medium,R,Heavy,Amores Perros,Heavy
4780,Action-Adventure,Medium,Light,PG-13,None,The Mummy Returns,Heavy
4781,Drama,Light,Light,PG-13,None,Driven,Medium
4782,Action-Adventure,Medium,Light,PG-13,Light,A Knight’S Tale,Medium
4783,Drama,None,None,G,None,The Road Home,None
4784,Family,None,None,G,None,The Trumpet Of The Swan,Light
4785,Comedy,Heavy,Medium,R,Heavy,Freddy Got Fingered,Heavy
4786,Thriller,Heavy,Light,R,Light,Beautiful Creatures,Heavy
4787,Action-Adventure,Medium,Light,R,Medium,Time And Tide,Heavy
4788,Drama,Light,Light,R,Medium,The Golden Bowl,Light
4789,Drama,Heavy,None,R,Medium,Panic,Medium
4790,Thriller,Medium,Medium,R,Light,With A Friend Like Harry . . .,Light
4791,Comedy,Light,None,Not Rated,None,The Day I Became A Woman,None
4792,Comedy,Medium,None,PG,Light,Kingdom Come,Light
4793,Comedy,Medium,Light,PG,Light,Crocodile Dundee In Los Angeles,Light
4794,Drama,Light,None,PG-13,None,The Body,Medium
4795,Comedy,Heavy,Medium,R,Medium,Tomcats,Light
4796,Science Fiction,None,None,G,None,Pokemon 3: The Movie,Medium
4797,Drama,Medium,Heavy,Not Rated,Heavy,Signs And Wonders,Medium
4798,Drama,Heavy,None,R,Light,Blow,Medium
4799,Comedy,Heavy,Light,PG-13,Light,Joe Dirt,Light
4800,Comedy,Medium,None,PG-13,Light,Just Visiting,Medium
4801,Suspense,Medium,None,R,None,Along Came A Spider,Medium
4802,Comedy & Action,Medium,None,PG-13,None,Josie And The Pussycats,Light
4803,Drama,None,Light,PG-13,Light,The Luzhin Defence,Light
4804,Animated Fairy Tale,Light,None,PG,None,Shrek,Light
4805,Comedy,Heavy,Medium,R,Medium,The Brothers,Light
4806,Drama,Medium,Heavy,Not Rated,Medium,The Legend Of Rita,None
4807,Drama,Medium,Light,PG-13,Light,"Me, You, Them",None
4808,Comedy,Heavy,Medium,R,Medium,Say It Isn’T So,Medium
4809,Thriller,Heavy,Medium,R,Medium,Exit Wounds,Heavy
4810,Drama,Light,None,R,Light,Enemy At The Gates,None
4811,Comedy,Heavy,Light,PG-13,Light,Someone Like You,None
4812,Comedy,Heavy,Light,R,Light,Bridget Jones’S Diary,Light
4813,Comedy,Medium,None,PG-13 (For brief strong language),None,The Dish,None
4814,Comedy,Light,None,PG,None,Spy Kids,Light
4815,Comedy,Heavy,Heavy,R,Light,Blow Dry,None
4816,Science Fiction,Light,None,Not Rated,None,Simon Magus,Light
4817,Drama,Medium,Medium,R,Light,The Widow Of Saint-Pierre,Medium
4818,Comedy,Heavy,Light,PG-13,Medium,Heartbreakers,Light
4819,Comedy,Medium,Medium,PG-13,Light,Company Man,Light
4820,Romantic Comedy,Heavy,Light,R,Light,The Mexican,Medium
4821,Drama,Heavy,Light,Not Rated,Light,The Taste Of Others,Light
4822,Comedy,Heavy,Medium,PG-13,Light,Get Over It,Light
4823,Drama,Medium,Medium,R,Light,Faithless,Light
4824,Horror,Light,None,R,None,Hannibal,Heavy
4825,Thriller,Heavy,Heavy,R,Heavy,The Tailor Of Panama,Light
4826,Thriller,Heavy,Medium,R,Medium,3000 Miles To Graceland,Heavy
4827,Science Fiction,Medium,Light,PG-13,Medium,Monkeybone,Medium
4828,Comedy,Heavy,None,PG-13,Light,Down To Earth,Light
4829,Comedy,Heavy,Medium,PG-13,Medium,Head Over Heels,Light
4830,Comedy,Heavy,Medium,PG-13,Medium,Saving Silverman,Medium
4831,Horror,Heavy,Medium,R,Light,Valentine,Heavy
4832,Drama,Light,None,PG,Light,In The Mood For Love,None
4833,Romantic Tragedy,Light,Medium,PG-13,Medium,Sweet November,Light
4834,Mystery,Heavy,Medium,R,Medium,The Caveman’S Valentine,Medium
4835,Thriller,Heavy,Medium,R,Light,15 Minutes,Medium
4836,Film Noir,Heavy,Light,R,Light,Memento,Heavy
4837,Comedy,None,None,G,None,Recess: School’S Out,Medium
4838,Comedy,Light,None,PG,None,See Spot Run,Light
4839,Comedy,Heavy,Medium,R,Light,Two Ninas,Light
4840,Mystery,Heavy,Medium,R,Light,The Pledge,Heavy
4841,Martial Arts,Light,Light,PG-13,Light,"Crouching Tiger, Hidden Dragon",Medium
4842,Comedy,Heavy,Light,PG-13,None,The Wedding Planner,Light
4843,Comedy,Heavy,Light,R,Medium,It’S The Rage,Medium
4844,Comedy,Heavy,Medium,Not rated,Medium,Orphans,Heavy
4845,Historical Romance,Light,Medium,Not rated,Medium,Chunhyang,Medium
4846,Action,Heavy,Light,PG-13,Light,Double Take,Heavy
4847,Thriller,Medium,Light,PG-13,Light,Antitrust,Medium
4848,Drama,Medium,None,PG,Light,The Amati Girls,None
4849,Western,Heavy,Heavy,R,Heavy,"South Of Heaven, West Of Hell",Heavy
4850,Western,Medium,Medium,R,Medium,The Claim,Medium
4851,Supernatural Horror,Medium,Medium,R,Medium,Dracula 2000,Heavy
4852,Drama,Medium,None,Not rated,Light,Judy Berlin,Light
4853,Drama,Light,Medium,PG-13,Light,Vatel,Medium
4854,Action,Heavy,None,PG-13,Light,"O Brother, Where Art Thou?",Heavy
4855,Comedy,Heavy,Medium,PG-13,Medium,"Dude, Where’S My Car?",Light
4856,Drama,None,Medium,Not rated,Medium,Taboo (Gohatto),Heavy
4857,Drama,Heavy,Heavy,R,Heavy,Malena,Heavy
4858,Drama,Heavy,Light,Not Yet Rated,Medium,Save The Last Dance,Medium
4859,Comedy,Heavy,Light,R,Light,An Everlasting Piece,Light
4860,Drama,Heavy,None,Not rated,Medium,La Buche,None
4861,Western,Heavy,Medium,PG-13,Medium,All The Pretty Horses,Medium
4862,Comedy,Heavy,Light,PG-13,Light,Miss Congeniality,Light
4863,Comedy,Medium,Light,PG-13,Light,What Women Want,Light
4864,Drama,Medium,Medium,PG-13,Light,Chocolat,Light
4865,Biography,Heavy,Light,R,Medium,Pollock,Light
4866,Drama,Heavy,None,PG-13,Light,Finding Forrester,None
4867,Drama,Light,Light,PG-13,None,Cast Away,Medium
4868,Comedy,Heavy,Medium,PG-13,Medium,The Family Man,Light
4869,Documentary,Medium,Heavy,NC-17,Heavy,Inside Deep Throat,None
4870,Action,Light,Light,PG-13,Light,Kingdom Of Heaven,Heavy
4871,Comedy,Heavy,None,Not Rated,Medium,Sarah Silverman: Jesus Is Magic,Light
4872,Drama,Heavy,Medium,Not Rated,Heavy,The Dying Gaul,Medium
4873,Musical,Medium,Light,"PG-13 for mature thematic material involving drugs and sexuality, and for some strong language",Medium,Rent,Light
4874,Comedy,Heavy,Light,R,Heavy,Breakfast On Pluto,Heavy
4875,Comedy,Heavy,Heavy,R,Medium,Transamerica,Light
4876,Film Noir,Heavy,Heavy,R,Medium,The Ice Harvest,Heavy
4877,Science Fiction,Medium,Light,PG-13,Light,Harry Potter And The Goblet Of Fire,Medium
4878,Drama,Heavy,Light,R (violence and language),None,Syriana,Heavy
4879,Thriller,Heavy,Light,"R (strong disturbing violence, language and some sexuality)",Heavy,Derailed,Heavy
4880,Drama,Heavy,Medium,R,Medium,The Squid And The Whale,Light
4881,Drama,Heavy,Light,R,Medium,The Three Burials Of Melquiades Estrada,Medium
4882,Drama,Heavy,Light,R,Medium,Streets Of Legend,Medium
4883,War Drama,Heavy,Heavy,"R for pervasive language, some violent images and strong sexual content",Heavy,Jarhead,Medium
4884,Comedy,Heavy,Light,PG-13,Medium,Just Friends,Medium
4885,Biography,Medium,Light,PG-13,Light,Walk The Line,Light
4886,Horror,Light,Light,R,None,Dominion: Prequel To The Exorcist,Heavy
4887,Documentary,Medium,Light,PG-13,None,First Descent,Light
4888,Drama,Light,None,PG,None,Schultz Gets The Blues,Light
4889,Comedy,Light,Light,PG,None,"Yours, Mine And Ours (2005)",Light
4890,Science Fiction,None,None,PG,None,"The Chronicles Of Narnia: The Lion, The Witch And The Wardrobe",Medium
4891,Horror,Heavy,None,R,None,Saw Ii,Heavy
4892,Drama,Heavy,Heavy,Not Rated,Heavy,Where The Truth Lies,Heavy
4893,Drama,None,None,PG-13,None,The Work And The Glory: American Zion,None
4894,Horror,Heavy,Medium,R,Light,Doom,Heavy
4895,Horror,Medium,Light,PG-13,Medium,The Fog,Medium
4896,Thriller,Heavy,Medium,R,Medium,Domino,Heavy
4897,Drama,Light,Light,PG-13,None,Bee Season,Light
4898,Mystery,Heavy,Heavy,R,Heavy,"Kiss Kiss, Bang Bang",Heavy
4899,Drama,Heavy,Medium,R for strong language and sexual content,Heavy,The Weather Man,Light
4900,Drama,Heavy,Medium,R,Medium,North Country,Medium
4901,Drama,Heavy,Medium,"R (for pervasive language, a scene of sexuality and a violent act)",Medium,Two For The Money,Light
4902,Drama,Light,Medium,R,Medium,Shopgirl,None
4903,Drama,Heavy,Light,R for sexual content and language,Medium,Junebug,Light
4904,Drama,Medium,Light,R,Light,Separate Lies,Light
4905,Mystery,Heavy,Light,R,Light,Stay,Medium
4906,Comedy,Medium,Light,PG-13,Light,Elizabethtown,Light
4907,Comedy,Light,None,PG,None,Zathura,Light
4908,Drama,Light,Light,PG,Light,The Gospel,Light
4909,Western,Light,Light,PG-13,None,The Legend Of Zorro,Medium
4910,Animated Comedy,None,Light,G,None,Chicken Little,Light
4911,Horror,Heavy,None,"R for strong horror violence/gore, and language",None,Venom,Heavy
4912,Comedy,Heavy,Medium,R,Medium,The Matador,Light
4913,Animated Musical Comedy,Light,None,"PG for some scary images and action, and brief mild language",None,Tim Burton’S Corpse Bride,Medium
4914,Thriller,Medium,Light,PG-13,Light,Into The Blue,Medium
4915,Thriller,Heavy,Heavy,R,Medium,A History Of Violence,Heavy
4916,Comedy,Medium,Light,"PG-13 for sexual content including dialogue, and for language",Medium,Prime,None
4917,Drama,Light,None,PG,None,"Good Night, And Good Luck",Light
4918,Action,Heavy,Medium,R,Medium,Lord Of War,Medium
4919,Comedy,Medium,Light,PG-13,Medium,In Her Shoes,Light
4920,Drama,Medium,Light,R,Light,Innocent Voices,Medium
4921,Comedy,Heavy,None,PG-13,Light,The Man,Light
4922,Drama,Light,None,R,Light,Capote,Heavy
4923,Science-Fiction Adventure,Light,Light,"PG-13 for sequences of intense violence and action, and some sexual references",Light,Serenity,Medium
4924,Drama,Medium,None,PG-13,Light,Everything Is Illuminated,Light
4925,Comedy,Heavy,Light,PG-13,Light,The Thing About My Folks,Light
4926,Comedy,Medium,None,PG-13 for language and some crude humor,Light,Roll Bounce,Light
4927,Thriller,Medium,None,PG-13,None,Flightplan,Light
4928,Wildlife Adventure,None,None,PG,None,Duma,Light
4929,Drama,Medium,Light,PG-13,None,"The Prize Winner Of Defiance, Ohio",Light
4930,Drama,Light,Light,PG-13,None,Oliver Twist,Medium
4931,Comedy,Light,None,PG,None,Pride & Prejudice,None
4932,Comedy,Heavy,Heavy,R,Heavy,Deuce Bigalow: European Gigolo,Medium
4933,Comedy,Heavy,Heavy,R,Heavy,Waiting. . .,Light
4934,Drama,Heavy,Medium,Not Rated,Light,Dear Wendy,Heavy
4935,Suspense,Medium,None,"PG-13 for violence, disturbing images, some partial nudity and thematic material",None,The Skeleton Key,Light
4936,Gangster Thriller,Heavy,Medium,R,Medium,State Property 2,Heavy
4937,Suspense Drama,Medium,Medium,"R for language, some violent images and sexual content/nudity",Light,The Constant Gardener,Medium
4938,Film Noir Thriller,Heavy,Medium,R,Heavy,Sympathy For Mr. Vengeance,Heavy
4939,Comedy,Medium,Light,R,Medium,Thumbsucker,Heavy
4940,Comedy,Heavy,Light,R,Light,The Chumscrubber,Medium
4941,Science Fiction,Medium,Light,PG-13,Light,A Sound Of Thunder,Light
4942,Horror,Heavy,None,PG-13,None,The Cave,Medium
4943,Drama,Light,None,NR,Light,The World,Light
4944,Drama,Heavy,Light,"PG-13 for some violence including domestic abuse, and language",Light,An Unfinished Life,Light
4945,Action,Heavy,None,PG-13,Light,Underclassman,Medium
4946,Action Thriller,Light,Medium,PG-13,Light,The Transporter 2,Heavy
4947,Romantic Comedy,Medium,None,PG-13,Light,The Baxter,Light
4948,Documentary,None,None,Unrated,None,A State Of Mind,Light
4949,Supernatural Horror,Light,None,PG-13,None,The Exorcism Of Emily Rose,Medium
4950,Science Fiction,Light,None,PG for some mild thematic elements and scary images,None,Mirrormask,Light
4951,Comedy,Light,Light,G,Light,Wallace & Gromit: The Curse Of The Were-Rabbit,Medium
4952,Drama,Light,None,PG,None,The Greatest Game Ever Played,Light
4953,Animated Comedy Adventure,None,None,G,Light,Valiant,Light
4954,Drama,Light,None,PG,None,Dreamer,Light
4955,Thriller,None,None,PG-13,None,Left Behind: The World At War,Medium
4956,Documentary,Heavy,None,Not Rated,Heavy,The Aristocrats,Heavy
4957,Horror,Heavy,Heavy,"R for sadistic violence, strong sexual content, language, and drug use",Heavy,The Devil’S Rejects,Heavy
4958,Science Fiction,Medium,None,PG-13,Light,The Brothers Grimm,Heavy
4959,Comedy,Heavy,Light,PG-13,Light,Just Like Heaven,Light
4960,Comedy,Heavy,Medium,"R for sexual content, nudity and language",Medium,Wedding Crashers,Light
4961,Comedy,Heavy,Light,"PG-13 for sexual content, crude and drug-related humor, language, and comic action violence",Medium,The Dukes Of Hazzard,Medium
4962,Drama,Heavy,Light,R,Heavy,Pretty Persuasion,Light
4963,Drama,Light,Medium,R,Heavy,Asylum,Medium
4964,Drama,Heavy,Medium,R,Medium,The Beat That My Heart Skipped,Medium
4965,Comedy,Heavy,None,PG-13,Light,Bad News Bears,Light
4966,Action,Heavy,Medium,R,Medium,Four Brothers,Heavy
4967,Comedy,Heavy,Medium,"R for pervasive sexual content, language and some drug use",Medium,The 40-Year-Old Virgin,Light
4968,Thriller,Light,None,R,Light,November,Heavy
4969,Drama,Light,Medium,R,Medium,2046,Light
4970,Comedy,Medium,Light,PG-13,Medium,Must Love Dogs,Light
4971,War Drama,Heavy,None,PG-13,Light,Stealth,Medium
4972,Documentary,Medium,Light,PG,None,My Date With Drew,None
4973,Supernatural Drama,Light,Light,"PG-13 for Sexual Content, Violence, & Thematic Issues",Light,Echoes Of Innocence,Medium
4974,Thriller,Medium,None,PG-13,None,Red Eye,Medium
4975,Drama,Light,None,"PG-13 for thematic issues, sexual content and some violence",Light,Finding Home,Medium
4976,Comedy,Light,Light,PG,None,Sky High,Light
4977,Drama,Heavy,None,R,Heavy,Me And You And Everyone We Know,Medium
4978,Drama,Medium,Medium,"R for sexuality, language and some drug use",Medium,My Summer Of Love,Light
4979,Horror,Heavy,Light,R,None,Undead,Heavy
4980,Comedy,Medium,Light,PG-13,Light,Bewitched,Light
4981,Drama,Heavy,Medium,R,Medium,The Edukators,Light
4982,Comedy,Heavy,Medium,R,Heavy,Happy Endings,Medium
4983,Horror,Heavy,Medium,R,Light,Land Of The Dead,Heavy
4984,Horror Thriller,Medium,None,PG-13,None,Dark Water,Medium
4985,Drama,Heavy,Light,R,Medium,Last Days,Light
4986,Drama,Medium,None,R,Light,Pure,Light
4987,Comedy,Medium,Heavy,R,Medium,Broken Flowers,Light
4988,Biographical Documentary,Heavy,Light,R for language,None,Grizzly Man,Medium
4989,SF,Medium,Light,"PG-13 for language, intense action violence, disturbing images, and some thematic elements",Light,Fantastic Four,Medium
4990,War Drama,Medium,None,R for strong war violence and brief language,None,The Great Raid,Heavy
4991,Science Fiction Adventure,Medium,Light,PG-13,Light,The Island,Heavy
4992,Drama,Medium,Light,R,Light,The Beautiful Country,Medium
4993,SF,Heavy,Light,PG-13,None,War Of The Worlds,Medium
4994,Sports Comedy,Light,None,PG for mild language and thematic elements,None,Rebound,Light
4995,Drama,Light,None,Not Rated,None,The Ninth Day,Medium
4996,Family,None,None,PG,None,Charlie And The Chocolate Factory,Light
4997,Drama,Heavy,None,Not Rated,Light,Indigo,Light
4998,Horror,Medium,Medium,R,Heavy,High Tension,Heavy
4999,Drama,Heavy,Light,PG-13,Medium,Lords Of Dogtown,Medium
5000,Drama,Heavy,Light,"R for pervasive drug and alcohol abuse, language and some sexual content/nudity",Heavy,It’S All Gone Pete Tong,Light
5001,Drama,Light,Heavy,R,Medium,Modigliani,Medium
5002,Action,Heavy,Light,PG-13,Medium,Mr. And Mrs. Smith,Heavy
5003,Animated,None,Light,PG,None,Howl’S Moving Castle,Light
5004,Drama,Heavy,None,Not Rated by MPAA,Light,Funny Ha Ha,Light
5005,Drama,Heavy,Light,R,Light,Yes,Light
5006,Documentary,Heavy,Medium,R,Medium,Murderball,Light
5007,Comedy,Heavy,None,R for language,Light,Apres Vous (After You),Light
5008,Drama,Light,Light,"PG for thematic elements, some sensuality and language",Light,Sisterhood Of The Traveling Pants,None
5009,Comedy,Heavy,None,"PG-13 for crude and sexual humor, violence, language, and drug references",Light,The Longest Yard,Light
5010,Comedy,Medium,None,PG-13 for some innuendo and rude humor,Light,The Honeymooners,Light
5011,Documentary,Light,Light,PG,Light,Mad Hot Ballroom,None
5012,Documentary,Medium,Light,PG-13,Light,Rize,Light
5013,Thriller,Light,None,"PG-13 for intense action violence, disturbing images and some thematic elements",None,Batman Begins,Medium
5014,Comedy,Light,Light,PG,Light,The Perfect Man,Light
5015,Science Fiction,None,None,PG,None,The Adventures Of Shark Boy And Lava Girl In 3-D,Light
5016,Documentary,None,None,G,None,Deep Blue,Light
5017,Comedy,Light,None,G,None,Herbie Fully Loaded,Light
5018,Drama,Heavy,Medium,NC-17,Heavy,Mysterious Skin,Heavy
5019,Horror,Heavy,Light,"R for horror violence, some sexual content and language",Medium,House Of Wax,Heavy
5020,Thriller,Heavy,Medium,R,Medium,Mindhunters,Heavy
5021,Drama,Medium,Medium,R,Medium,Saving Face,Light
5022,Comedy,Heavy,None,PG-13 for crude and sexual humor and language,Light,King’S Ransom,Light
5023,Drama,Medium,Heavy,"R for some language including sexual references, and for brief nudity",Medium,Walk On Water,Light
5024,Martial Arts Action Thriller,Heavy,Heavy,"R for strong violent content, language and some sexuality/nudity",Medium,Unleashed,Heavy
5025,Action,Heavy,None,PG-13,Light,Xxx: State Of The Union,Heavy
5026,Drama,Medium,Medium,Not Rated,Light,3-Iron,Medium
5027,Drama,Heavy,Light,R,Medium,Heights,Light
5028,Documentary,Heavy,Light,R,Light,Rock School,Light
5029,Drama,Heavy,Heavy,Not Yet Rated,Light,Saraband,Light
5030,Action Thriller,Heavy,None,R,Light,The Deal,Medium
5031,Drama,Heavy,None,PG-13,Light,House Of D,None
5032,Comedy,Light,None,PG,None,The Hitchhiker’S Guide To The Galaxy,Light
5033,Comedy,Heavy,None,PG-13 for sex references and language,Light,Monster-In-Law,Light
5034,Comedy,Medium,Medium,PG-13,Medium,A Lot Like Love,None
5035,SF,None,Light,PG-13,None,Star Wars: Episode Iii Revenge Of The Sith,Medium
5036,Drama,Heavy,Light,PG-13,None,Cinderella Man,Medium
5037,Comedy,Medium,Light,PG,Light,Kicking And Screaming (2005),Light
5038,Drama,Light,None,PG-13,None,Ladies In Lavender,Light
5039,Family,Light,None,PG,None,Madagascar,Light
5040,Black Comedy,Heavy,Medium,Not Rated,Heavy,Palindromes,Medium
5041,Supernatural Horror,Medium,Medium,R,Medium,The Amityville Horror,Heavy
5042,Drama,Light,Heavy,"R for strong sexual content including graphic nudity, and for language",Heavy,Eros,None
5043,Drama,Medium,Medium,Not Rated,Heavy,Don’T Move,Medium
5044,Gangster Thriller,Heavy,Medium,R,Medium,Layer Cake,Heavy
5045,Drama,Heavy,Medium,R,Heavy,The Ballad Of Jack And Rose,Light
5046,Drama,Heavy,Heavy,Not Rated,Medium,Kings And Queen,Medium
5047,Drama,Medium,Heavy,PG-13 for nudity and thematic elements,Light,Off The Map,Light
5048,Documentary,Medium,Medium,"R for strong sexual content including graphic nudity, and for language",Light,Enron: The Smartest Guys In The Room,None
5049,Comedy,Medium,None,"PG-13 for crude and sexual humor, and some sensuality",Light,Fever Pitch,Light
5050,Comedy,Heavy,Light,PG-13,Light,Beauty Shop,Light
5051,Drama,Medium,None,PG-13,None,Madison,Light
5052,Comedy,Light,None,PG-13 for sex-related humor,Light,Miss Congeniality 2: Armed And Fabulous,Light
5053,Drama,Medium,None,PG,None,The Game Of Their Lives,None
5054,Documentary,None,None,G,None,The Wild Parrots Of Telegraph Hill,Light
5055,Action,Medium,Light,PG-13,None,Sahara,Medium
5056,Thriller,Light,Light,PG-13,None,The Interpreter,Medium
5057,Comedy,Light,None,PG,None,Down And Derby,Light
5058,Thriller,Heavy,Medium,R,Heavy,Oldboy,Heavy
5059,Horror,Light,Light,PG-13,None,The Ring Two,Medium
5060,Thriller,Heavy,Medium,R,Heavy,Sin City,Heavy
5061,Horror,Heavy,Medium,"PG-13 for horror violence/terror, some sexual references, nudity, language and a brief drug reference",Light,Cursed,Medium
5062,Comedy,Medium,None,PG-13,None,Man Of The House (2005),Medium
5063,Comedy,Heavy,Light,R,Medium,Mail Order Wife,Light
5064,Comedy,Heavy,Light,"PG-13 for violence, sensuality, and language including sexual references",Light,Be Cool,Medium
5065,Thriller,Light,Medium,"R for violence, language and brief sexuality/nudity",Medium,The Jacket,Medium
5066,Tragic Comedy,Heavy,None,PG-13,Light,Melinda And Melinda,Light
5067,Comedic Drama,Heavy,None,R,Medium,The Upside Of Anger,Light
5068,Drama,Heavy,Light,R,None,Winter Solstice,Light
5069,Drama,Medium,None,PG-13 for language,Light,Dear Frankie,None
5070,Comedy,Medium,Medium,PG-13,Medium,Saint Ralph,None
5071,Comedy,Heavy,None,PG-13,Light,Diary Of A Mad Black Woman,Light
5072,Drama,Light,Medium,R,Light,Downfall,Heavy
5073,Comedy,Medium,None,PG-13,Light,Guess Who,Light
5074,Animation,Light,None,PG-13,None,Steamboy,Medium
5075,Comedy,Light,Light,"PG for action violence, language and rude humor",None,The Pacifier,Light
5076,Documentary,Light,None,PG,None,Dust To Glory,Light
5077,Drama,Light,None,G,None,Ice Princess,None
5078,Animated,Light,None,PG,None,Robots,Medium
